"file_id","file_name","file_name_original","file_path","file_size","file_date","file_mtime","file_hash","file_hash_sha256","file_remote_uri","file_thumbnail","file_display_name","file_description","file_tags","file_requirement","file_version","file_author","file_language","file_platform","file_license","file_user_roles","file_password","file_offline","file_direct_linking","file_force_download","file_category","file_category_name","file_sec_cat1","file_sec_cat2","file_sec_cat3","file_update_of","file_post_id","file_attach_order","file_wpattach_id","file_added_by","file_hits","file_ratings","file_rating_sum","file_last_dl_ip","file_last_dl_time","file_rescan_pending","file_scan_lock","file_custom_reqver","file_custom_tested","file_edit_permissions"
"373","activatepanes6410000.zip",,"plugins-64bit/activatepanes6410000.zip","129714","2010-04-29 11:14:13","1475515119","53dc6e8c2a9fd6fcfeaa2afe677bbce6",,,,"ActivatePanes 指定番号のペインへ切り替えプラグイン ","○概要
各プラグインの番号に応じたペインをアクティブにします。

○動作すると期待される環境
Windows XP,Vista,7以降の各64bit版
EmEditor Ver9.00以上

○使い方
各プラグインを実行すると、同一ドキュメントの指定番号のペインに切り替えます。
番号は、[次のペイン] コマンドの順に割り振っています。

<span style=""color: #666666; font-family: メイリオ, 'ＭＳ Ｐゴシック', Verdana, Helvetica, sans-serif; font-size: 12px; line-height: 15px; text-align: justify; background-color: #fafafa;""> </span>",",,",,"1.01",,,,"free",,,"0","1","0","4","Plug-ins (64-bit)","0","0","0","0","0","0","3473","3","998","0","0","91.214.67.229","2023-08-14 10:59:39","0","0",,"17.0",
"92","autocomplete700x64.zip",,"plugins-64bit/autocomplete700x64.zip","65195","2012-04-15 10:14:19","1475515119","c29d8a282469df23a5f729bf95d15364",,,,"Auto Complete plug-in: Replaces user-defined words into complete paragraphs. ","Replaces user-defined words into complete paragraphs.

Version 7.00 (March 20, 2008)
- Buf fixes.
- INI file support.

Notes: If you are using EmEditor Professional v9 or later, please use the Snippets plug-in included in the EmEditor Professional install. The Snippets plug-in includes the same feature set as the Auto Complete plug-in. The Auto Complete plug-in will not be maintained any more.",",,",,"7.00","Emurasoft",,,"free",,,"0","1","0","4","Plug-ins (64-bit)","0","0","0","0","0","0","3194","3","4418","0","0","17.246.19.106","2023-08-15 11:57:49","0","0",,"17.0",
"467","boxselects6410100.zip",,"plugins-64bit/boxselects6410100.zip","669460","2014-08-09 15:44:52","1475515120","0eb1d1126b8b5f4daddf73fe866818cc",,,,"BoxSelects プラグイン (64ビット) 箱型選択","箱型選択しながら、カーソルを移動させます。
Alt+Shift+カーソルキーのような操作で箱型選択を行うことを想定しています。
(実際にどのキーに割り当てるかはあなた次第です……)

EmEditor14.5でBoxSelLeftが、行末に漢字があったりすると動作しなくなったので、動くように修正。",",,",,"1.1.0",,,,"free",,,"0","1","0","4","Plug-ins (64-bit)","0","0","0","0","3666","22","18732","748","657","0","0","91.214.67.229","2023-08-14 10:54:57","0","0",,"17.0",
"459","caretimecolor6410200.zip",,"plugins-64bit/caretimecolor6410200.zip","54587","2014-04-19 16:12:03","1475515119","96693e8e401c958b71f8d52fa3ffe5ab",,,,"CaretImeColor プラグイン（64bit） IME状態でカーソル色変更","日本語入力システムがOnかOffに応じて、カーソルの色を変更します。

更新内容
・アウトプットから非アクティブな文書へタグジャンプすると、キャレットが表示されないことがあったので修正。
・14.4.0から公式に色情報を取得できるようになり、それを使うようにしたので、今後、色情報が増えても自動で追従できると思われます。",",,",,"1.2.0",,,,"free",,,"0","1","0","4","Plug-ins (64-bit)","0","0","0","0","3666","21","18304","748","635","0","0","110.93.150.71","2023-08-09 02:47:52","0","0",,"17.0",
"93","decode500x64.exe",,"plugins-64bit/decode500x64.exe","163783","2010-03-08 10:23:38","1475515120","2637c333112aff674db17c3afa49e1d8",,,,"Decode plug-in (64-bit) ","<strong>This plug-in does NOT work on the newest version of EmEditor.</strong>

<strong>本プラグインは EmEditor 最新版では動作しません。</strong>

Decodes a selected text that is encoded by Base 64 or uuencode method.

On Windows Vista, 7 or later, instead of double-clicking the installer in Explorer, you will need to click the right mouse button on the file, andselect ""Run as Administrator"" in the context menu.",",,",,"5.00","Emurasoft",,,"free",,,"0","1","0","4","Plug-ins (64-bit)","0","0","0","0","0","0","3195","3","3894","0","0","114.34.97.157","2023-08-17 07:27:57","0","0",,,
"94","decodeunicode500x64.exe",,"plugins-64bit/decodeunicode500x64.exe","162758","2010-03-08 10:24:24","1475515119","ef9f1edf8238fe1177ba80cb36e0def4",,,,"Decode Unicode plug-in (64-bit) Decode HTML/XML Character ","<strong>This plug-in does NOT work on the newest version of EmEditor.</strong>

<strong>本プラグインは EmEditor 最新版では動作しません。</strong>

Decodes a selected text that is encoded by HTML/XML Character Reference or Universal Character Names.

On Windows Vista, 7 or later, instead of double-clicking the installer in Explorer, you will need to click the right mouse button on the file, and select ""Run as Administrator"" in the context menu.",",,",,"5.00","Emurasoft",,,"free",,,"0","1","0","4","Plug-ins (64-bit)","0","0","0","0","0","0","3196","3","3865","0","0","17.22.253.174","2023-08-12 07:08:23","0","0",,,
"379","doccompare6410100.zip",,"plugins-64bit/doccompare6410100.zip","56134","2008-12-03 11:30:51","1475515119","39d5f825d41ccbf6757b5a05d3d6f8a6",,,,"DocCompare プラグイン (64ビット) ドキュメント比較 ","○概要
同一グループ内の他のドキュメントとカーソル以下を比較し、最初の相違点にジャンプします。
タブを有効にしていないと使えないので注意してください。

○インストールの仕方
DocCompare.dll をEmEditor のインストール先の Plugins フォルダにコピーしてください。
WindowsVista以降でUACを有効にしている場合、コピー時に管理者権限が必要になるので注意してください。
必須ではありませんが、何かのキーに割り当てておくと便利でしょう。

○アンインストールの仕方
「プラグインの設定」の「アンインストール」を実行してください。
レジストリからも情報を削除したい場合は、
HKEY_CURRENT_USERSoftwareEmSoftEmEditorPlugInsDocCompare
にありますが、レジストリは操作を誤ると起動できなくなることもあるので、削除する場合は細心の注意を払ってください。
（通常、削除せずに放置してても問題はないはずです）

○使い方
当プラグインを実行すると、同一グループ内の今開いているドキュメント以外の一覧が表示されます。
（他のドキュメントが一つだけの場合は表示されません。しかし、この挙動は後述するプロパティで変更できます）
双方のカーソル位置以降を比較し、最初に発見された異なる内容の場所にカーソルを移動させ、その旨報告します。

○バージョン履歴
2008/11/29 Version 1.1.0
・「空白とタブは無視して比較する」時の無視する空白文字を指定できるようになりました。",",,",,"1.1.0",,,,"free",,,"0","1","0","4","Plug-ins (64-bit)","0","0","0","0","0","0","3479","3","2083","0","0","82.168.108.31","2023-08-09 12:38:50","0","0",,"17.0",
"380","docnavi6410200.zip",,"plugins-64bit/docnavi6410200.zip","97659","2013-02-26 11:32:09","1475515119","8ed15a5c438212a7339bbc3279eb8d3d",,,,"DocNavi プラグイン (64ビット) ドキュメントナビゲータ ","○概要
（主にキーボード操作で）一覧を表示して編集する文書を切り替えます。
WindowsのAlt+Tabによるアプリケーション切り替え機能のようなものです。
タブ有効時に同一グループ（同一ウィンドウ）の文書が対象となります。
また、ショートカットキー割り当ては必須です。

○使い方
・文書の選択
Ctrl+TabかCtrl+Shift+Tabを押すと、Ctrlを押している間、文書一覧を表示します。
この状態で、キー操作で切り替え先の文書を選択し、Ctrlを離すかEnterキーを押すと選択された文書に切り替えます。
選択切り替えは、
Ctrl+Tab 次の文書
Ctrl+Shift+Tab 前の文書
Ctrl+カーソル下 次の文書
Ctrl+カーソル上 前の文書
などです。
マウスでも選べるかと思います。

・インクリメンタルサーチ
キーボードでファイル名を入力するとカーソル位置から最初に一致するものを選択します。
設定で、前方一致か部分一致かを選択できます。

○バージョン履歴
Version 1.2.0
相対パス表示できるようにした。
多量の文書を開いているときに一覧の挙動が見苦しかったので多少改善。",",,",,"1.2.0",,,,"free",,,"0","1","0","4","Plug-ins (64-bit)","0","0","0","0","0","0","3480","3","1548","0","0","91.214.67.229","2023-08-14 10:53:59","0","0",,"17.0",
"104","ee_whitespace-64bit.zip",,"plugins-64bit/ee_whitespace-64bit.zip","15928","2008-10-13 10:37:09","1475515119","86fd3ac1848fadcdd607ccb5ceb4df75",,,,"Whitespace Plug-in (64-bit) ","This plug-in offers a more complete alternative to the ""ShowReturns"" and ""Trim
Right"" plug-ins. When its icon is selected from the plug-in toolbar, a pop-up
menu is displayed offering to:

- Directly enable / disable the display of whitespace characters:

* Line-Ends
* End of File
* Tabs
* Spaces

- Ensure final Line-End on Save (only for EmEditor 8.00 and above)

- Convert leading Spaces to Tabs (Tabify)

- Convert Tabs to Spaces (Untabify)

- Trim Trailing Whitespaces

All the conversion commands work on the current selection, or the whole document
if there is no selection. In this they differ from the built-in commands
available from the ""Edit"" main menu.",",,",,,"Sebastian Schuberth",,,"free",,,"0","1","0","4","Plug-ins (64-bit)","0","0","0","0","0","0","3205","3","3444","0","0","52.167.144.116","2023-08-16 22:47:19","0","0",,"17.0",
"95","encodeunicode500x64.exe",,"plugins-64bit/encodeunicode500x64.exe","166969","2010-03-08 10:25:25","1475515120","3a5e1ab3fa80879257c567e5741e3f51",,,,"Encode Unicode plug-in (64-bit) Encodes to HTML/XML Character Reference or UCN","<strong>This plug-in does NOT work on the newest version of EmEditor.</strong>

<strong>本プラグインは EmEditor 最新版では動作しません。</strong>

Encodes a selected text to HTML/XML Character Reference or Universal Character Names.

On Windows Vista, 7 or later, instead of double-clicking the installer in Explorer, you will need to click the right mouse button on the file, and select ""Run as Administrator"" in the context menu.",",,",,"5.00","Emurasoft",,,"free",,,"0","1","0","4","Plug-ins (64-bit)","0","0","0","0","0","0","3197","3","3252","0","0","17.22.237.151","2023-08-13 16:35:38","0","0",,,
"381","evochangepanes6410000.zip",,"plugins-64bit/evochangepanes6410000.zip","40616","2008-11-25 11:32:55","1475515119","b0226ab1f6f5cbb635ec88f67bb46d4c",,,,"EditViewOnlyChangePanes 分割されたペインへ切り替えプラグイン (64ビット) ","○概要
カスタムバー以外の分割された隣のペインに切り替えます。

○内容
EvoChangePanes6410000.zip には以下のファイルが格納されています。
EditViewOnlyNextPane.dll 次の分割されたペインに切り替えるプラグイン本体
EditViewOnlyPrevPane.dll 前の分割されたペインに切り替えるプラグイン本体

○動作すると期待される環境
Windows XP,Vista以降の各32bit版
EmEditor Ver7.00以上

○インストールの仕方
各EditView何とかPane.dll をEmEditor のインストール先の Plugins フォルダにコピーしてください。
WindowsVista以降でUACを有効にしている場合、コピー時に管理者権限が必要になるので注意してください。
それぞれのプラグインをショートカットキーに登録するとよいでしょう。

○アンインストールの仕方
「プラグインの設定」の「アンインストール」を実行してください。

○使い方
各プラグインを実行すると、同一ドキュメントの分割された隣のペインに切り替えます。",",,",,"1.0.0",,,,"free",,,"0","1","0","4","Plug-ins (64-bit)","0","0","0","0","0","0","3481","3","1242","0","0","157.55.39.214","2023-08-17 10:54:17","0","0",,"17.0",
"455","fandc250x64.zip",,"plugins-64bit/fandc250x64.zip","67106","2014-03-04 16:46:10","1475515119","6629888ac384f8b6b049a99a1fd22b75",,,,"FindAndCenter プラグイン (64ビット) 検索文字列の中央化","「FindAndCenter」はEmEditorの検索動作を制御して、
検索で見つかった文字列が表示領域中央に位置するようにします。
設定により、水平位置は標準動作のまま、垂直位置のみ中央に位置するようにも出来ます。
INIファイルで稼働するポータブル版にも対応しています。

2014/03/04 Version 2.5.0
・開発環境をVisual C++ 2013に変更
・検索ツールバーの[前を検索][次を検索][次を置換]を制御するよう対応
・検索ダイアログの[ブックマーク]を制御するよう対応
・EmEditor v14.3.0からの新機能「垂直スクロールバーのマーカー表示」が有効であっても垂直スクロールバーにマーカーが表示されなかったのを対応
・[文字列の中央化にゆとりを持たせない]を[中央化の位置制御にゆとりを持たせる]に変更し、初期設定では中央化にゆとりを持たせないよう仕様を変更
・[ダイアログの表示位置を復元しない]機能を廃止
・[ダイアログのサイズ変更を許可しない]機能を廃止
・その他、細かな修正",",,",,"2.5.0","MTJ-K",,,"free",,,"0","1","0","4","Plug-ins (64-bit)","0","0","0","0","3666","16","18107","779","450","0","0","91.214.67.229","2023-08-14 10:54:49","0","0",,"17.0",
"383","imefeedback6410001.zip",,"plugins-64bit/imefeedback6410001.zip","34500","2009-09-22 11:35:53","1475515119","477f3d8ead75116232f936d7082a7a15",,,,"ImeFeedback プラグイン (64bit) IME前後参照変換対応 ","<strong>This plug-in does NOT work on the newest version of EmEditor.</strong>

<strong>本プラグインは EmEditor 最新版では動作しません。</strong>

○概要
EmEditor8系をIMEの持つ前後参照変換に対応させます。
前後参照変換とは、変換時にすでに確定されている前後の文章を参照して変換を行う機能です。
たとえば、
花が 布を 時間を
という文字列があるとき、それぞれの後ろで「さいた」と入力しを変換すると、
花が咲いた 布を裂いた 時間を割いた
と変換されます。

○既知の問題点
このプラグインはいろいろと制限事項があります。
・IMEが古すぎると前後参照変換機能がないことがあります。
この場合このプラグインは役に立ちません。
・MS-IMEと「詳細なテキストサービスのサポートをプログラムのすべてに拡張する」が有効な状態のでは動作しません。
WindowsXPでは、この機能はデフォルトで向こうなのでいじってなければ使えるとは思いますが、
WindowsVista以降のOSでは無効にできないので、MS-IMEでは使えないことになります。
いつか、できたら何とかしたいです。
・EmEditor Ver9 では、本体が対応しているので使わないでください。
・一部の他のプラグインと相性が悪いかもしれません。
ちょっと特殊な手法を使っているので、同じ手法を使っているプラグインがあったら、ひょっとしたら問題が出るかもしれません。
その場合は本プラグインの使用はあきらめてください。",",,",,"1.0.1",,,,"free",,,"0","1","0","4","Plug-ins (64-bit)","0","0","0","0","0","0","3483","3","1142","0","0","162.120.154.79","2023-08-13 13:21:09","0","0",,,
"96","insertspace500x64.exe",,"plugins-64bit/insertspace500x64.exe","159064","2010-03-08 10:26:11","1475515120","eb040bcf132a9edc5da5c19a7db0a121",,,,"InsertSpace plug-in: Inserts spaces at the beginning of the selected text ","<strong>This plug-in does NOT work on the newest version of EmEditor.</strong>

<strong>本プラグインは EmEditor 最新版では動作しません。</strong>

Inserts spaces at the beginning of the selected text.

On Windows Vista, 7 or later, instead of double-clicking the installer in Explorer, you will need to click the right mouse button on the file, and select ""Run as Administrator"" in the context menu.",",,",,"5.00","Emurasoft",,,"free",,,"0","1","0","4","Plug-ins (64-bit)","0","0","0","0","0","0","3198","3","2607","0","0","40.77.167.91","2023-08-17 02:13:12","0","0",,,
"384","linesfl64.zip",,"plugins-64bit/linesfl64.zip","40935","2008-02-19 11:36:38","1475515119","5706e28f4dd0c026663108572a5d3dbb",,,,"LineShuffleプラグイン (64bit) ","【ソフト紹介】
論理行単位でランダムに行を入れ替える、テキストエディタ「EmEditor」64ビット版専用プラグインです。重複しない乱数データの作成や、シャッフル結果の上何行を抽出など、ランダム性が要求されるテキストデータの加工にお使いください。

【インストール】
ファイルを解凍するとファイルが展開されます。これをEmEditorが指定するプラグインフォルダ（通常は「C:Program FilesEmEditorPlugIns」）にコピーしてください。プラグインが正しく認識されれば、プラグインリストに「LineShuffle／行単位でシャッフル」の項目・アイコンが追加されます。

【使い方】
書き込み可能かつ、２行以上のテキストデータが開かれているとき、このプラグインが使えるようになります。プラグインを選択すれば、あとは自動でシャッフルが行われます。１万行を超えるテキストデータの場合、シャッフル後のテキストデータ調整に時間がかかりますので、非常に多い行数をもつデータに対して実行する場合は、強制終了させるリスクを考慮し、あらかじめ編集中のテキストデータを保存しておくことをお薦めします。

【アンインストール】
ファイルを直接削除してください。レジストリ等には関与していないため、これだけでクリーンなアンインストールが完了します。

<span style=""color: #666666; font-family: メイリオ, 'ＭＳ Ｐゴシック', Verdana, Helvetica, sans-serif; font-size: 12px; line-height: 15px; text-align: justify; background-color: #fafafa;""> </span>",",,",,"1.1",,,,"free",,,"0","1","0","4","Plug-ins (64-bit)","0","0","0","0","0","0","3484","3","1955","0","0","40.77.167.92","2023-08-15 03:24:12","0","0",,"17.0",
"385","macroselectandrun6410000.zip",,"plugins-64bit/macroselectandrun6410000.zip","29137","2011-01-04 11:37:21","1475515119","2099d03160ae46df26fcc9c80535dd9a",,,,"MacroSelectAndRun マクロ選択＆実行 ","○概要
現在編集中のドキュメントをマクロとして選択した後、それを実行します。

○動作すると期待される環境
Windows XP,Vista,7以降の各64bit版
EmEditor Ver9.00以上

○使い方
プラグインを実行すると、選択し実行するか問われるます。
実行を許可すると、選択して実行します。",",,",,"1.0.0",,,,"free",,,"0","1","0","4","Plug-ins (64-bit)","0","0","0","0","0","0","3485","3","1077","0","0","182.22.30.39","2023-08-07 04:28:20","0","0",,"17.0",
"386","props500x64.exe",,"plugins-64bit/props500x64.exe","160136","2010-03-09 11:38:30","1475515120","f7dbf10e2698da38b81d551c827ea6f7",,,,"Props プラグイン (64ビット) メニューを表示しプロパティの様々な項目が変更可能 ","<strong>This plug-in does NOT work on the newest version of EmEditor.</strong>

<strong>本プラグインは EmEditor 最新版では動作しません。</strong>

このプラグインを実行すると、メニューが表示され、プロパティの様々な項目を変更することができます。

※ Windows Vista、7 以降でセットアップする場合は、エクスプローラでダブルクリックするのではなく、マウスの右クリックで表示されるメニューから [管理者として実行]を選択して管理者権限で実行してください。",",,",,"5.00","エムソフト",,,"free",,,"0","1","0","4","Plug-ins (64-bit)","0","0","0","0","0","0","3486","3","1671","0","0","182.22.30.59","2023-08-06 21:04:21","0","0",,,
"470","scrollmargin6410300.zip",,"plugins-64bit/scrollmargin6410300.zip","57532","2014-12-06 15:07:39","1475515119","bdca732c2b64ef24eee7a4ea4ffc2574",,,,"ScrollMargin プラグイン（64bit） スクロールマージン","編集領域の上下端にカーソルがあるとき少し先行してスクロールします。
規定ではマウスボタンを押してる時やダブルクリックの時は、スクロールしません。
（マウスで範囲選択をしている最中は先行スクロールしません。離したときにスクロールします。）

EmEditor 14.6.0で追加されたヘディングに対応。
フリーカーソルモード時、改行文字よりもかなり右の方でキャレットを動かすと、横スクロール位置がおかしくなることがあるので、ある程度対処。",",,",,"1.3.0",,,,"free",,,"0","1","0","4","Plug-ins (64-bit)","0","0","0","0","3666","30","19655","748","435","0","0","91.214.67.229","2023-08-14 10:54:48","0","0",,"17.0",
"97","sendtextplugin64 (1).zip",,"plugins-64bit/sendtextplugin64 (1).zip","51127","2012-09-14 10:27:10","1475515119","aacf302b50cfc3c01fccc346b3787961",,,,"Send Selected Text plug-in (64-bit) ","After selecting short text, selecting the Send Selected Text plug-in on the Plug-ins toolbar or menu brings up the Send To dialog box to select computers to send to. Selecting computers or setting the Send to All Computers check box will send the selected text to the specified computer(s). EmEditor must be installed on the destination computer(s), and the EmEditor tray icon must be running in order to receive text. When receiving text, a balloon tip will appear. Clicking the balloon tip or right-clicking on the tray icon and selecting the Show Last Message command will open a new EmEditor window with the received text. There is a limit in the length of text to send. Please note that on Windows 2000, a balloon tip will not appear on the tray icon, while on Windows 8, a Toast will appear.

To install, please unzip the file, and copy the DLL file to the PlugIns folder (usually C:Program FilesEmEditorPlugIns).

EmEditor Professional v12 (or v11.1.12 beta) or later needs to be installed in order to use this plug-in.

September 14, 2012: First version",",,",,,"Emurasoft",,,"free",,,"0","1","0","4","Plug-ins (64-bit)","0","0","0","0","0","0","3199","3","1394","0","0","91.214.67.229","2023-08-14 09:29:37","0","0",,"17.0",
"376","sendtextplugin64.zip",,"plugins-64bit/sendtextplugin64.zip","51127","2012-09-15 11:26:44","1475515119","aacf302b50cfc3c01fccc346b3787961",,,,"選択テキストを送信プラグイン (64ビット) ","選択テキストを送信プラグイン (64ビット) by Emurasoft

送信したい短いテキストを選択してから、[プラグイン] ツール バーまたはメニューの [選択テキストを送信] コマンドを実行すると、送信先のコンピュータ名を指定するダイアログ ボックスが表示されます。そこで、送信先を選択するか、すべてのコンピュータを指定すると、選択テキストを送信することができます。受信するコンピュータは、EmEditor がインストールされ、EmEditor トレイアイコンが実行されている必要があります。テキストを受信すると、EmEditor トレイアイコンにバルーン チップが表示されます。それをクリックするか、トレイアイコンを右クリックして、[最後のメッセージを表示] を選択すると、EmEditor を新規作成して受信したテキストを表示します。送信できるテキストの長さには制限があります。また、Windows 2000 の場合は、トレイアイコンにバルーン チップが表示されません。Windows 8 の場合、トーストが表示されます。

インストールを行うには、ファイルを解凍後、DLL ファイルをプラグイン フォルダ (通常、C:Program FilesEmEditorPlugIns) にコピーしてください。

このプラグインを使用するには、EmEditor Professional v12 (または v11.1.12 beta) 以降がインストールされている必要があります。

2012年9月14日: 最初のバージョン",",,",,,,,,"free",,,"0","1","0","4","Plug-ins (64-bit)","0","0","0","0","0","0","3476","3","766","0","0","182.22.30.75","2023-08-07 01:08:34","0","0",,"17.0",
"98","sortnumbera500x64.exe",,"plugins-64bit/sortnumbera500x64.exe","176426","2010-07-13 10:32:02","1475515120","198591b0a105d8c962acb29b4df45544",,,,"SortNumberA plug-in: Sorts selected numeric text in ascending order ","<strong>This plug-in does NOT work on the newest version of EmEditor.</strong>

<strong>本プラグインは EmEditor 最新版では動作しません。</strong>

Sorts selected numeric text in ascending order.

On Windows Vista, 7 or later, instead of double-clicking the installer in Explorer, you will need to click the right mouse button on the file, and select ""Run as Administrator"" in the context menu.

Notes:
If you use EmEditor Professional v9 or later, you do NOT need this plug-in. The Sort features are included in the EmEditor core features.",",,",,"5.00","Emurasoft",,,"free",,,"0","1","0","4","Plug-ins (64-bit)","0","0","0","0","0","0","3173","3","3402","0","0","172.105.235.47","2023-08-15 01:14:27","0","0",,,
"99","sortnumberd500x64.exe",,"plugins-64bit/sortnumberd500x64.exe","176422","2010-07-13 10:33:29","1475515120","e739bc9d7bfdc185ff867b14bb3626bf",,,,"SortNumberD plug-in: Sorts selected numeric text in descending order ","<strong>This plug-in does NOT work on the newest version of EmEditor.</strong>

<strong>本プラグインは EmEditor 最新版では動作しません。</strong>

Sorts selected numeric text in descending order.

On Windows Vista, 7 or later, instead of double-clicking the installer in Explorer, you will need to click the right mouse button on the file, and select ""Run as Administrator"" in the context menu.

Notes:
If you use EmEditor Professional v9 or later, you do NOT need this plug-in. The Sort features are included in the EmEditor core features.",",,",,"5.00","Emurasoft",,,"free",,,"0","1","0","4","Plug-ins (64-bit)","0","0","0","0","0","0","3200","3","3054","0","0","172.105.235.47","2023-08-15 01:14:24","0","0",,,
"100","sortstringa500x64.exe",,"plugins-64bit/sortstringa500x64.exe","163733","2010-07-13 10:34:10","1475515120","0a693509a5562688461f0ef8fd5f7eb9",,,,"SortStringA plug-in: Sorts selected text in ascending order ","<strong>This plug-in does NOT work on the newest version of EmEditor.</strong>

<strong>本プラグインは EmEditor 最新版では動作しません。</strong>

Sorts selected text in ascending order.

On Windows Vista, 7 or later, instead of double-clicking the installer in Explorer, you will need to click the right mouse button on the file, and select ""Run as Administrator"" in the context menu.

Notes:
If you use EmEditor Professional v9 or later, you do NOT need this plug-in. The Sort features are included in the EmEditor core features.",",,",,"5.00","Emurasoft",,,"free",,,"0","1","0","4","Plug-ins (64-bit)","0","0","0","0","0","0","3201","3","3694","0","0","172.105.235.47","2023-08-15 01:14:28","0","0",,,
"101","sortstringd500x64.exe",,"plugins-64bit/sortstringd500x64.exe","163868","2010-07-13 10:34:55","1475515120","3fc875db68024f8618772f526f7b58ce",,,,"SortStringD plug-in: Sorts selected text in descending order ","<strong>This plug-in does NOT work on the newest version of EmEditor.</strong>

<strong>本プラグインは EmEditor 最新版では動作しません。</strong>

Sorts selected text in descending order.

On Windows Vista, 7 or later, instead of double-clicking the installer in Explorer, you will need to click the right mouse button on the file, and select ""Run as Administrator"" in the context menu.

Notes:
If you use EmEditor Professional v9 or later, you do NOT need this plug-in. The Sort features are included in the EmEditor core features.",",,",,"5.00","Emurasoft",,,"free",,,"0","1","0","4","Plug-ins (64-bit)","0","0","0","0","0","0","3202","3","3290","0","0","172.242.116.62","2023-08-16 08:27:23","0","0",,,
"508","splitbox6410200.zip",,"plugins-64bit/splitbox6410200.zip","64895","2017-01-16 09:04:17","1484586257","3101351f0a8ca05663a2de2d58041b94",,,NULL,"SplitBox プラグイン (64bit) 分割ボックス","スクロールバーに、画面分割用の分割ボックスを取り付けるます。
それをドラッグしたりダブルクリックしたりして画面を分割できます。",",,",NULL,"1.2.0",,NULL,"win8","free",,,"0","1","0","4","Plug-ins (64-bit)","0","0","0","0","3666","34","21457","748","551","0","0","91.214.67.229","2023-08-14 09:33:23","0","0",,"17.0",
"387","sqlfmt_114_x64.zip",,"plugins-64bit/sqlfmt_114_x64.zip","105919","2011-03-09 11:40:54","1475515120","9a0f40896fc4b783c71ee08378103e52",,,,"SqlFmt プラグイン (64ビット) SQL 文整形 ","「SqlFmt」は、複雑なSQL文、及びPL/SQL文を読み下し易いスタイルへ整形するための製品です。

EmEditor のプラグインとして使用すると、選択中のテキストの SQL文、及びPL/SQL 文を整形することができます。

本品は他人が書いたPL/SQLやSQLを調べる機会が人一倍多い方へお奨めしたいユーティリティーです。 性能診断ツールのレポート出力や監査証跡に含まれる「読み下しにくい」SQLの調査に役立ちます。

【機能】
次の様なルールを施行しながら内蔵された整形エンジンがPL/SQLやSQLのスタイルを整形します。
・予約済みの終端記号の直前で改行。
・非終端記号に含まれる記号を入れ子レベルの数だけ字下げ。
ファイル上か、クリップ・ボード上の文を整形することが出来ます。
パイプ型プログラムとして動作するようなオプションも用意されています。

【特長】
・整形ルールが単純なので少ないメモリやCPUチャージで能率的に動作します。
・コメントブロックを認識し整形対象から除外することが出来ます。
・パッケージに付属するDLL版 SqlFmt を使用すると使い慣れているエディタ、C/C++、VBで開発されたプログラムへ整形機能を組み込むことが出来ます。
・「秀丸エディタ(注1)」と「EmEditor (注2)」への組み込みをサポートします。
・他にもパイプ型プログラムとインターフェース可能なエディタ(例えばvim等)
から外部コマンドとして実行し整形結果を受け取る事が出来ます。

(注1): 秀丸エディタは有限会社サイトー企画の製品です。
(注2): EmEditor は株式会社エムソフトの製品です。",",,",,"1.14","(株)プラムシックス",,,"free",,,"0","1","0","4","Plug-ins (64-bit)","0","0","0","0","0","0","3487","3","3133","0","0","40.77.167.92","2023-08-12 19:07:13","0","0",,"17.0",
"388","transparent6410000.zip",,"plugins-64bit/transparent6410000.zip","48201","2013-08-13 11:41:47","1475515119","72b0ddab6bb7832ca3a9c20bde597b72",,,,"Transparent プラグイン （64ビット） ウィンドウ半透明表示 ","EmEditorのウィンドウを半透明表示にします。
海外のライブラリには既にあるようですが、64bit版がないらしいので。",",,",,"1.0.0",,,,"free",,,"0","1","0","4","Plug-ins (64-bit)","0","0","0","0","0","0","3488","3","1138","0","0","40.77.167.91","2023-08-17 09:22:13","0","0",,"17.0",
"105","wordcount500x64.exe",,"plugins-64bit/wordcount500x64.exe","163338","2012-11-03 10:37:55","1475515119","2e0f5ef409bfb98f81ba9ac879e57865",,,,"WordCount plug-in (64-bit) Displays the number of words ","<strong>This plug-in does NOT work on the newest version of EmEditor.</strong>

<strong>本プラグインは EmEditor 最新版では動作しません。</strong>

Displays the number of words in the selection.

The Word Complete plug-in is already installed on EmEditor Professional v6 or later, and so you don't need to install this file if you are using EmEditor Professional v6 or later.

On Windows Vista, 7 or later, instead of double-clicking the installer in Explorer, you will need to click the right mouse button on the file, and select ""Run as Administrator"" in the context menu.",",,",,"5.00","Emurasoft",,,"free",,,"0","1","0","4","Plug-ins (64-bit)","0","0","0","0","0","0","3206","3","3685","0","0","17.22.237.96","2023-08-16 12:08:06","0","0",,,
